"Orgnr","time","komnr","Adresse","lon","lat","Navn","kommune","fylke","folkemengde","innflytting","utflytting","netto_flytting","totsyss","pros_prim","pros_und","utdanning_kort","utdanning_lang","utdanning_komb","arbeidsledige","sykemld","nettoutgiftgrsk","nettoutgiftgrskinnby","nettoutgiftgrsktot","frieinnt","areal","antallelevertot","grpoeng","eleverN","grpoeng_g","eleverN_g","grpoeng_j","eleverN_j","nasjpr_engelsk","usikkerhet_engelsk","eleverN_engelsk","fritatt_engelsk","ikke.deltatt_engelsk","nasjpr_lesing","usikkerhet_lesing","eleverN_lesing","fritatt_lesing","ikke.deltatt_lesing","nasjpr_regning","usikkerhet_regning","eleverN_regning","fritatt_regning","ikke.deltatt_regning","grpst1","grpst2","grpstgammel","oppfyller","oppfyllerikke","spesialunder","andel_menn","andel_kvinner"
973608886,2013,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",50532,3892,3755,137,27824,0.305491661874641,6.75675675675676,21.6,7.2,28.8,719,4.9,NA,NA,NA,2248604,77.0482409868628,NA,41.5,54,40,31,43.5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87,20.3,23.95,1004,0,379,29.79,70.21
973608886,2014,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",51188,3861,3806,55,28651,0.286202924854281,6.70831733621863,21.9,7.7,29.6,728,4.9,NA,NA,NA,2355649,77.0482409868628,NA,40.5,50,38.5,30,43.6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.19,19.4,23.41,1052,60,246,28.89,71.11
973608886,2015,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",51725,3999,3798,201,28906,0.352867916695496,8.04677229640905,22.2,8.1,30.3,745,4.9,19.6,9132,479634,2422363,77.0482409868628,6607,41.5,50,40.1,26,43,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,19.5,23.86,1112,0,264,22.73,77.27
973608886,2016,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",52522,4007,3610,397,29282,0.385902602281265,7.82050406393006,22.6,8.5,31.1,685,4.7,18.7,9282,494483,2590675,77.0482409868628,6687,41.2,52,41.5,23,41.1,29,51,2.4,48,0,2,42,3.4,14,0,71.4,53,2.6,48,NA,NA,14.99,17,24.7,1250,0,211,21.43,78.57
973608886,2017,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",53276,4506,3841,665,29868,0.361591000401768,7.94495781438329,23.3,8.8,32.1,605,4.6,18.3,9571,518516,2749875,77.0482409868628,6745,42.6,45,40.6,29,46.4,16,48,2.5,59,0,0,49,2.2,59,0,0,51,2.5,59,0,0,13.79,17.7,24.45,1296,0,347,19.05,80.95
973608886,2018,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",54178,4712,3732,980,31519,0.285542053999175,7.76674386877756,23.5,9.2,32.7,689,4.4,18,9853,548346,2853576,77.0482409868628,6764,40.8,54,39.5,35,43.2,19,51,2.7,49,0,2,51,2.6,49,NA,NA,51,2.6,50,0,0,15.59,17.8,23.55,1231,0,203,19.05,80.95
973608886,2019,231,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Skedsmo (Utgått)","Akershus",55652,4339,4143,196,31706,0.274396013372863,7.62631678546647,23.9,9.4,33.3,688,4.5,17.3,10043,565590,3010588,77.0482409868628,6760,44.1,50,43.6,25,44.6,25,53,3.1,43,NA,NA,51,3,42,NA,NA,53,2.8,42,NA,NA,14.21,16.8,22.45,1164,6,248,19.51,80.49
973608886,2020,3030,"Gjoleidveien 21 2019 SKEDSMOKORSET",11.0434769,59.9965502,"Sten-Tærud skole","Lillestrøm","Viken",85983,6059,5492,567,NA,NA,NA,23.9,9.1,33,2224,4.8,18.7,10459,909420,4877621,456.61,10930,42,48,39.1,25,45.1,23,53,2.6,52,0,0,NA,NA,NA,NA,NA,53,2.9,52,0,0,14.6,16.8,22,1163,0,182,19.51,80.49
973608894,2007,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",44577,3730,2955,775,NA,NA,NA,19.7,5.8,25.5,353,5.6,NA,NA,NA,1172505,77.0482409868628,NA,46.6,21,45.2,11,48.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.36,14.9,22,552,39,82,45.45,54.55
973608894,2008,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",46146,3226,3308,NA,26024,0.464955425760836,6.57470027666769,20.1,5.8,25.9,438,5.5,NA,NA,NA,1269956,77.0482409868628,NA,45.5,25,43.5,10,46.9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.57,16.2,22.9,541,62,31,38.1,61.9
973608894,2009,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",46668,3525,3125,400,25771,0.403554382833417,6.8837064917931,20.3,6.1,26.4,696,6,NA,NA,NA,1419747,77.0482409868628,NA,45.1,22,42.6,9,46.9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.56,17.8,21.8,348,43,48,33.33,66.67
973608894,2010,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",NA,3721,3403,318,26197,0.45425048669695,6.96644653968012,20.6,6.3,26.9,798,5.2,NA,NA,NA,1517896,77.0482409868628,NA,41.7,16,39.4,9,44.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,14.7,21.8,540,72,35,42.86,57.14
973608894,2011,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",48752,3716,3495,221,26719,0.336838953553651,7.01373554399491,21,6.6,27.6,708,5,NA,NA,NA,1937479,77.0482409868628,NA,47.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15,13.8,21.2,539,24,35,40.91,59.09
973608894,2012,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",49698,3771,3637,134,27788,0.316683460486541,6.68633942709083,21.3,7,28.3,653,4.7,NA,NA,NA,2123258,77.0482409868628,NA,44.2,25,44.3,11,44.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.27,15.4,22.9,547,78,50,34.78,65.22
973608894,2013,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",50532,3892,3755,137,27824,0.305491661874641,6.75675675675676,21.6,7.2,28.8,719,4.9,NA,NA,NA,2248604,77.0482409868628,NA,46.2,23,42.5,9,48.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.32,15,22.6,602,70,54,38.1,61.9
973608894,2014,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",51188,3861,3806,55,28651,0.286202924854281,6.70831733621863,21.9,7.7,29.6,728,4.9,NA,NA,NA,2355649,77.0482409868628,NA,46.8,20,43.1,9,49.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.64,14.8,20.55,603,35,77,33.33,66.67
973608894,2016,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",52522,4007,3610,397,29282,0.385902602281265,7.82050406393006,22.6,8.5,31.1,685,4.7,18.7,9282,494483,2590675,77.0482409868628,6687,45.2,21,42.6,11,48.1,10,54,3,24,NA,NA,55,2.9,23,NA,NA,58,2.9,22,0,15.4,13.95,16,23.5,732,100,28,28,72
973608894,2017,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",53276,4506,3841,665,29868,0.361591000401768,7.94495781438329,23.3,8.8,32.1,605,4.6,18.3,9571,518516,2749875,77.0482409868628,6745,47.9,24,40.8,10,53,14,55,3.2,26,NA,NA,54,3.1,26,NA,NA,57,3.5,26,NA,NA,14.51,16.8,24,773,0,71,34.78,65.22
973608894,2018,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",54178,4712,3732,980,31519,0.285542053999175,7.76674386877756,23.5,9.2,32.7,689,4.4,18,9853,548346,2853576,77.0482409868628,6764,48.2,25,44.2,10,50.9,15,52,4.1,28,0,0,55,4.3,28,0,0,55,3.3,28,0,0,13.57,17.1,22.1,909,0,33,38.1,61.9
973608894,2019,231,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Skedsmo (Utgått)","Akershus",55652,4339,4143,196,31706,0.274396013372863,7.62631678546647,23.9,9.4,33.3,688,4.5,17.3,10043,565590,3010588,77.0482409868628,6760,48.6,28,47.6,11,49.2,17,52,3,18,0,0,51,3.5,18,0,0,52,3.9,17,0,5.6,14.38,17.6,22.3,689,0,72,31.82,68.18
973608894,2020,3030,"Branderudveien 91 2015 LEIRSUND",11.108262,59.9932316,"Asak skole","Lillestrøm","Viken",85983,6059,5492,567,NA,NA,NA,23.9,9.1,33,2224,4.8,18.7,10459,909420,4877621,456.61,10930,47.6,17,44.5,8,50.3,9,55,4.7,21,0,0,52,4.3,21,0,0,56,4.1,21,0,0,13.2,15.2,23.1,677,0,77,26.09,73.91
973616870,2009,220,"Billingstadsletta 91 1396 BILLINGSTAD",10.4877239,59.865801,"Holmen skole","Asker (Utgått)","Akershus",53756,2832,2678,154,24643,2.9338960353853,7.06894452785781,29.7,14.6,44.3,510,4.7,NA,NA,NA,1861045,100.716875173849,NA,28.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,14,886,0,153,38.71,61.29
973626361,2013,301,"Vetlandsveien 79 0685 OSLO",10.8428884,59.8978546,"Vetland skole grunnskole","Oslo","Oslo",623966,28840,30173,NA,448452,0.296798765531205,6.44595185214917,29.9,17.6,47.5,11923,4.3,NA,NA,NA,34109122,454.090353553289,NA,25.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57,NA,15.8,640,0,391,13.64,86.36
973626361,2014,301,"Vetlandsveien 79 0685 OSLO",10.8428884,59.8978546,"Vetland skole grunnskole","Oslo","Oslo",634463,29590,29488,102,457001,0.348358099872867,6.53149555471432,29.7,18.3,48,11889,4.3,NA,NA,NA,35418115,454.090353553289,NA,28.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59,NA,16.6,622,35,638,16.67,83.33
973626361,2016,301,"Vetlandsveien 79 0685 OSLO",10.8428884,59.8978546,"Vetland skole grunnskole","Oslo","Oslo",658390,30604,31445,NA,460030,0.259983044584049,6.81585983522814,30,19.9,49.9,10692,3.9,13.6,8129,5420401,40118885,454.090353553289,62668,27.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,0,5.66,NA,14.67,659,0,571,16,84
973626361,2019,301,"Vetlandsveien 79 0685 OSLO",10.8428884,59.8978546,"Vetland skole grunnskole","Oslo","Oslo",681071,32930,32150,780,492310,0.199264690946761,6.91678007759339,30.9,21.5,52.4,9381,3.9,13.5,9094,6306466,46108146,454.090353553289,65208,39,10,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,70,NA,NA,NA,NA,70,NA,5.44,NA,18,779,187,620,14.81,85.19
973626434,2011,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",599230,28214,28631,NA,435953,0.320676770202292,6.55024738905341,29.2,16.4,45.6,9849,4.6,NA,NA,NA,30159254,454.090353553289,NA,31.7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,6,25.67,1933,0,0,81.82,18.18
973626434,2012,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",613285,28698,29517,NA,440510,0.296701550475585,6.32312546820731,29.5,17,46.5,10357,4.2,NA,NA,NA,32641325,454.090353553289,NA,28.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,6,19.25,1699,213,0,83.33,16.67
973626434,2013,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",623966,28840,30173,NA,448452,0.296798765531205,6.44595185214917,29.9,17.6,47.5,11923,4.3,NA,NA,NA,34109122,454.090353553289,NA,28.7,53,27.9,45,33,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,4.5,24.33,1970,50,0,64,36
973626434,2014,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",634463,29590,29488,102,457001,0.348358099872867,6.53149555471432,29.7,18.3,48,11889,4.3,NA,NA,NA,35418115,454.090353553289,NA,27.8,48,28.3,32,27,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.03,5.5,25,1652,334,0,76,24
973626434,2015,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",647676,31560,31267,293,452429,0.316071693017026,6.70403532930029,29.7,19.3,49,11494,4,13.8,7867,5179458,37226846,454.090353553289,61168,29.6,36,29.5,30,30.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,4,15.75,1721,200,0,73.91,26.09
973626434,2016,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",658390,30604,31445,NA,460030,0.259983044584049,6.81585983522814,30,19.9,49.9,10692,3.9,13.6,8129,5420401,40118885,454.090353553289,62668,28.1,41,30.6,28,22.9,13,NA,NA,NA,85.7,0,NA,NA,NA,85.7,0,NA,NA,NA,85.7,0,5.5,6,19,1642,200,0,73.91,26.09
973626434,2017,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",666759,30883,33259,NA,471616,0.187228592753427,6.79408671461528,30.3,20.4,50.7,9439,3.9,13.5,8444,5686570,42367203,454.090353553289,63904,30.4,48,32.3,38,23.2,10,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.79,5.4,23.67,1778,197,0,76.19,23.81
973626434,2018,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",673469,31404,32764,NA,482594,0.169500656866849,6.818775202344,30.7,20.9,51.6,9661,3.9,13.3,8668,5903288,43962442,454.090353553289,64660,31.5,40,30.9,29,32.8,11,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,5.19,8.5,19.25,1778,197,0,80,20
973626434,2019,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",681071,32930,32150,780,492310,0.199264690946761,6.91678007759339,30.9,21.5,52.4,9381,3.9,13.5,9094,6306466,46108146,454.090353553289,65208,35.7,29,35.3,20,36.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,7.8,18.5,1778,197,0,71.43,28.57
973626434,2020,301,"Drammensveien 280 0283 OSLO",10.6472207,59.913843,"Sollerudstranda skole","Oslo","Oslo",693494,33318,36076,NA,NA,NA,NA,31.2,22,53.2,22905,4.1,13,9430,6573066,49321258,454.090353553289,65864,35.7,29,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,5.4,16.3,20,1778,197,0,66.67,33.33
973672770,2019,419,"Skolevegen 16 2100 SKARNES",NA,NA,"Glommasvingen skole","Sør-Odal (Utgått)","Hedmark",7879,415,393,22,2537,5.63657863618447,8.71107607410327,16.5,4.1,20.6,54,6.1,18.9,10752,84998,434571,516.746714576723,800,41.2,78,40.1,46,42.8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.13,16.9,24.24,2494,0,332,22.78,77.22
973672770,2020,3415,"Skolevegen 16 2100 SKARNES",NA,NA,"Glommasvingen skole","Sør-Odal","Innlandet",7905,420,371,49,NA,NA,NA,16.7,4.3,21,97,6,15.1,9058,71684,456334,516.74,793,39.9,81,37.7,43,42.3,38,47,2.2,77,6,1.2,48,2.2,78,6,NA,47,2.2,76,6,2.4,15.47,20.1,24.78,2140,0,553,20.78,79.22
973681737,2007,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",2055,73,82,NA,NA,NA,NA,12.9,2.1,15,14,5.4,NA,NA,NA,84707,3179.53242599015,NA,45.1,17,38,6,49,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63,11.3,18.5,884,0,0,40.91,59.09
973681737,2008,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",2029,87,88,NA,807,17.1003717472119,7.18711276332094,14,2.2,16.2,11,5.8,NA,NA,NA,86978,3179.53242599015,NA,39.7,24,36.5,11,42.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,11.3,18.88,904,0,0,40.91,59.09
973681737,2009,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",2014,72,89,NA,799,16.6458072590738,7.25907384230288,14.7,2.5,17.2,16,6.4,NA,NA,NA,97143,3179.53242599015,NA,37.7,25,34.3,14,42,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.31,11.8,21.57,870,17,61,30.43,69.57
973681737,2010,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",NA,70,94,NA,760,15.3947368421053,6.31578947368421,14.8,2.3,17.1,16,5.1,NA,NA,NA,99206,3179.53242599015,NA,41.5,22,39.1,10,43.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,12.1,20.29,800,102,0,36.36,63.64
973681737,2011,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1974,65,80,NA,732,15.4371584699454,7.24043715846994,14.9,2.7,17.6,19,6.1,NA,NA,NA,108603,3179.53242599015,NA,39.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.09,13,19.57,808,89,46,31.82,68.18
973681737,2012,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1959,58,85,NA,742,14.6900269541779,7.00808625336927,14.9,3,17.9,12,5.5,NA,NA,NA,115253,3179.53242599015,NA,41.9,23,37.3,9,44.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,12.8,20.83,682,73,40,15.79,84.21
973681737,2013,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1910,70,93,NA,733,14.5975443383356,6.68485675306958,14.8,2.8,17.6,12,6.1,NA,NA,NA,118182,3179.53242599015,NA,39.2,23,34.5,8,41.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49,11.8,17.14,652,26,23,11.11,88.89
973681737,2014,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1883,92,75,17,699,14.1630901287554,7.58226037195994,15,3.1,18.1,16,4.4,NA,NA,NA,122251,3179.53242599015,NA,41.2,13,37.4,6,44.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.53,12,17.57,699,26,19,26.32,73.68
973681737,2015,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1885,112,104,8,645,15.5038759689922,6.66666666666667,15.5,3.5,19,16,5.2,15.2,10426,19612,123170,3179.53242599015,189,44,20,39.1,8,47.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.76,12.6,18.14,613,44,58,19.05,80.95
973681737,2016,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1881,76,95,NA,638,16.1442006269592,6.26959247648903,16.1,3,19.1,13,4.5,14.6,10136,18832,123904,3179.53242599015,193,45,18,43.8,12,47.6,6,NA,NA,NA,0,0,54,2.8,17,0,0,NA,NA,NA,0,0,12.42,13.8,17.57,482,9,69,27.78,72.22
973681737,2017,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1858,94,135,NA,652,15.0306748466258,6.59509202453988,16.9,3.1,20,10,5.2,13.5,10093,18440,129213,3179.53242599015,197,48.8,18,49.3,12,47.7,6,NA,NA,NA,0,11.1,46,4,17,0,5.6,46,2.6,17,0,5.6,11.49,12.6,17,507,48,50,23.53,76.47
973681737,2018,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1827,70,79,NA,620,15.1612903225806,6.93548387096774,17.4,3.2,20.6,12,5.2,15.1,11331,20293,131649,3179.53242599015,181,42.2,19,41,8,43.1,11,51,5,16,NA,NA,51,5.3,15,NA,NA,52,4.8,17,NA,NA,11.04,12.4,18,547,0,42,23.53,76.47
973681737,2019,432,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen (Utgått)","Hedmark",1791,65,61,4,594,13.4680134680135,7.23905723905724,17,3.3,20.3,20,4.2,14.6,11189,19917,133282,3179.53242599015,169,47.2,17,46.2,8,48.2,9,45,4.6,18,0,0,47,4.4,18,0,0,46,3.7,18,0,0,10.01,11.2,17,604,13,26,29.41,70.59
973681737,2020,3424,"Skoleveien 28 2485 RENDALEN",11.0560585,61.567471,"Fagertun skole","Rendalen","Innlandet",1780,73,88,NA,NA,NA,NA,16.8,3.6,20.4,22,4.8,12.5,11665,20308,140029,3179.52,161,44.2,17,40,7,47.1,10,44,5.3,12,NA,NA,41,3.9,12,NA,NA,49,4.8,11,NA,NA,10.52,12.5,16.83,607,0,56,41.18,58.82
973742434,2011,625,"Lysakerveien 18 3055 KROKSTADELVA",9.998656,59.761119,"Sagstedbrua skole","Nedre Eiker (Utgått)","Buskerud",22917,1301,1307,NA,7205,1.44344205412908,6.31505898681471,17.2,3.1,20.3,252,6.6,NA,NA,NA,912022,121.74445428672,NA,29.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,10,250,200,0,40,60
973746952,2007,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",17819,1104,966,138,NA,NA,NA,21.1,5.8,26.9,101,6.2,NA,NA,NA,477973,112.710527084758,NA,39.4,71,38.3,45,41.4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.07,18.7,25.5,1523,35,0,36.36,63.64
973746952,2008,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",18231,1212,912,300,5138,1.30400934215648,10.9964966913196,21.5,6.1,27.6,125,6.3,NA,NA,NA,514025,112.710527084758,NA,42.4,75,41.2,35,43.4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67,20.4,26.25,1546,96,0,43.48,56.52
973746952,2009,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",18749,911,934,NA,5161,1.39507847316412,11.3543886843635,21.7,6.4,28.1,173,6.5,NA,NA,NA,569054,112.710527084758,NA,38.6,58,35.8,31,41.9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.72,19.8,26.25,1799,61,0,37.5,62.5
973746952,2010,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",NA,1217,1020,197,5126,1.32657042528287,10.4369879047991,22.4,6.6,29,234,6.2,NA,NA,NA,613687,112.710527084758,NA,40.4,76,37.6,39,43.4,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.27,20.5,24.7,1864,0,0,40.74,59.26
973746952,2011,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",19264,1270,1116,154,5015,1.21635094715852,10.3688933200399,23,6.7,29.7,191,5.8,NA,NA,NA,776075,112.710527084758,NA,40.4,78,37.6,41,43.5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.64,22,27.22,1768,42,0,30.3,69.7
973746952,2012,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",19594,1394,1127,267,5229,1.24306750812775,11.0154905335628,23.3,7.3,30.6,173,5.4,NA,NA,NA,853379,112.710527084758,NA,40.4,85,39.2,44,41.8,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.54,20.4,26.89,1736,78,0,43.48,56.52
973746952,2013,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",20078,1397,1077,320,5371,1.19158443492832,10.5380748463973,23.6,7.5,31.1,212,5.6,NA,NA,NA,901336,112.710527084758,NA,41.5,84,39.8,45,43.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75,17.3,25.11,1788,116,0,42.31,57.69
973746952,2014,627,"Nils Slottos vei 3 3440 RØYKEN",10.4015737,59.7382858,"Røyken ungdomsskole","Røyken (Utgått)","Buskerud",20621,1278,1078,200,5590,1.10912343470483,10.3935599284436,23.9,8.1,32,258,5.6,NA,NA,NA,953025,112.710527084758,NA,43.7,74,40,38,47.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42,19.3,23.5,1607,200,0,48.15,51.85
